Pincode,AreaCode,ProcessCode,HubZoneName,HubCity,HubState,COD,PrePaid,HasReversePickUpService,xpressbee,delhivery,shadowfax,dtdc,disableclientidsno
841401,,,East,Marhowarah,BIHAR,Y,Y,Y,,,,,
841402,,,East,Marhowarah,BIHAR,Y,Y,Y,,,,,
841411,,,East,Marhowarah,BIHAR,Y,Y,Y,,,,,
841443,,,East,Marhowarah,BIHAR,Y,Y,Y,,,,,
841460,,,East,Marhowarah,BIHAR,Y,Y,Y,,,,,
804451,,,East,Masaurhi,BIHAR,Y,Y,Y,,,,,
804452,,,East,Masaurhi,BIHAR,Y,Y,Y,,,,,
841410,,,East,Mashrakh,BIHAR,Y,Y,Y,,,,,
841417,,,East,MASHRAKH,BIHAR,Y,Y,Y,,,,,
841418,,,East,MASHRAKH,BIHAR,Y,Y,Y,,,,,
841420,,,East,Mashrakh,BIHAR,Y,Y,Y,,,,,
841421,,,East,Mashrakh,BIHAR,Y,Y,Y,,,,,
841424,,,East,MASHRAKH,BIHAR,Y,Y,Y,,,,,
841433,,,East,Mashrakh,BIHAR,Y,Y,Y,,,,,
843127,,,East,Minapur,BIHAR,Y,Y,Y,,,,,
843129,,,East,Minapur,BIHAR,Y,Y,Y,,,,,
843360,,,East,Minapur,BIHAR,Y,Y,Y,,,,,
841224,,,East,Mirganj,BIHAR,Y,Y,Y,,,,,
841232,,,East,Mirganj,BIHAR,Y,Y,Y,,,,,
841242,,,East,Mirganj,BIHAR,Y,Y,Y,,,,,
841436,,,East,Mirganj,BIHAR,Y,Y,Y,,,,,
841438,,,East,Mirganj,BIHAR,Y,Y,Y,,,,,
841407,,,East,Mohammadpur,BIHAR,Y,Y,Y,,,,,
841409,,,East,Mohammadpur,BIHAR,Y,Y,Y,,,,,
841423,,,East,Mohammadpur,BIHAR,N,N,Y,,,,,
845423,,,East,Mohammadpur,BIHAR,N,N,Y,,,,,
802132,,,East,MOHANIA,BIHAR,N,N,Y,,,,,
821105,,,East,MOHANIA,BIHAR,Y,Y,Y,,,,,
821109,,,East,MOHANIA,BIHAR,Y,Y,Y,,,,,
821110,,,East,MOHANIA,BIHAR,Y,Y,Y,,,,,
821124,,,East,Mohania,BIHAR,Y,Y,Y,,,,,
848501,,,East,Mohiuddin Nagar,BIHAR,Y,Y,Y,,,,,
848502,,,East,Mohiuddin Nagar,BIHAR,N,N,Y,,,,,
848504,,,East,Mohiuddin Nagar,BIHAR,Y,Y,Y,,,,,
848506,,,East,Mohiuddin Nagar,BIHAR,N,N,Y,,,,,
841426,,,East,Mojharia,BIHAR,y,Y,Y,,,,,
841437,,,East,Mojharia,BIHAR,y,Y,Y,,,,,
841441,,,East,Mojharia,BIHAR,y,Y,Y,,,,,
101077,,,East,MOTIHARI,BIHAR,Y,N,Y,,,,,
107710,,,East,MOTIHARI,BIHAR,Y,N,Y,,,,,
845302,,,East,Motihari,BIHAR,Y,Y,Y,,,,,
845401,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
845402,,,East,Motihari,BIHAR,Y,Y,Y,,,,,
845404,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
845408,,,East,Motihari,BIHAR,Y,Y,Y,,,,,
845415,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
845416,,,East,MOTIHARI,BIHAR,N,N,Y,,,,,
845421,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
845431,,,East,Motihari,BIHAR,Y,Y,Y,,,,,
845435,,,East,MOTIHARI,BIHAR,N,N,Y,,,,,
845437,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
845456,,,East,Motihari,BIHAR,Y,Y,Y,,,,,
845488,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
845497,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
845504,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
845514,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
845515,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
845518,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
855456,,,East,MOTIHARI,BIHAR,Y,Y,Y,,,,,
843102,,,East,Motipur,BIHAR,Y,Y,Y,,,,,
843111,,,East,Motipur,BIHAR,Y,Y,Y,,,,,
843124,,,East,Motipur,BIHAR,N,N,Y,,,,,
843132,,,East,Motipur,BIHAR,Y,Y,Y,,,,,
843133,,,East,Motipur,BIHAR,Y,Y,Y,,,,,
845406,,,East,Motipur,BIHAR,Y,Y,Y,,,,,
100890,,,East,Munger,BIHAR,Y,N,Y,,,,,
811201,,,East,MUNGER,BIHAR,Y,Y,Y,,,,,
811211,,,East,MUNGER,BIHAR,Y,Y,Y,,,,,
811212,,,East,MUNGER,BIHAR,Y,Y,Y,,,,,
811214,,,East,MUNGER,BIHAR,Y,Y,Y,,,,,
811241,,,East,Munger,BIHAR,Y,Y,Y,,,,,
811269,,,East,MUNGER,BIHAR,Y,Y,Y,,,,,
851203,,,East,MUNGER,BIHAR,Y,Y,Y,,,,,
852151,,,East,MUNGER,BIHAR,Y,Y,Y,,,,,
813321,,,East,MUNGER,BIHAR,Y,Y,Y,,,,,
852112,,,East,Murliganj,BIHAR,Y,Y,Y,,,,,
852122,,,East,Murliganj,BIHAR,Y,Y,Y,,,,,
100851,,,East,Muzaffarpur,BIHAR,Y,N,Y,,,,,
842001,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
842002,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
842003,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
842004,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
842005,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
842006,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
842007,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
842008,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
842009,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
842010,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
842101,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843014,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843031,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843103,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843108,,,East,Muzaffarpur,BIHAR,N,N,Y,,,,,
843109,,,East,Muzaffarpur,BIHAR,N,N,Y,,,,,
843113,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843128,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843130,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843131,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843138,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843140,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843142,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843146,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843147,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843148,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843150,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843151,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843153,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843154,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843155,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843156,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843158,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843159,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843160,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843161,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843162,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843163,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843164,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843165,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843362,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843363,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843364,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843367,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843368,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843611,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
843801,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
844127,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
845465,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
852235,,,East,Muzaffarpur,BIHAR,Y,Y,Y,,,,,
811202,,,East,Munger,BIHAR,Y,Y,Y,,,,,
853201,,,East,NAGARPARA,BIHAR,Y,Y,Y,,,,,
853203,,,East,NAGARPARA,BIHAR,Y,Y,Y,,,,,
845103,,,East,Narkatiaganj,BIHAR,Y,Y,Y,,,,,
845106,,,East,NARKATIAGANJ,BIHAR,Y,Y,Y,,,,,
845455,,,East,NARKATIAGANJ,BIHAR,N,N,Y,,,,,
821132,,,East,NAUGACHIA,BIHAR,N,N,N,,,,,
851227,,,East,NAUGACHIA,BIHAR,N,N,N,,,,,
853202,,,East,NAUGACHIA,BIHAR,Y,Y,N,,,,,
853204,,,East,NAUGACHIA,BIHAR,Y,Y,Y,,,,,
853207,,,East,Naugachia,BIHAR,Y,Y,Y,,,,,
854120,,,East,NAUGACHIA,BIHAR,N,N,Y,,,,,
100891,,,East,Nawada,BIHAR,Y,N,Y,,,,,
803109,,,East,Nawada,BIHAR,Y,Y,Y,,,,,
805103,,,East,NAWADA,BIHAR,Y,Y,Y,,,,,
805104,,,East,NAWADA,BIHAR,Y,Y,Y,,,,,
805109,,,East,Nawada,BIHAR,Y,Y,Y,,,,,
805110,,,East,NAWADA,BIHAR,Y,Y,Y,,,,,
805111,,,East,NAWADA,BIHAR,Y,Y,Y,,,,,
805112,,,East,NAWADA,BIHAR,Y,Y,Y,,,,,
805121,,,East,Nawada,BIHAR,Y,Y,Y,,,,,
805123,,,East,NAWADA,BIHAR,Y,Y,Y,,,,,
805126,,,East,Nawada,BIHAR,Y,Y,Y,,,,,
805130,,,East,NAWADA,BIHAR,Y,Y,Y,,,,,
805143,,,East,NAWADA,BIHAR,Y,Y,Y,,,,,
805101,,,East,Pakribarwan,BIHAR,Y,Y,Y,,,,,
805106,,,East,Pakribarwan,BIHAR,Y,Y,Y,,,,,
805108,,,East,Pakribarwan,BIHAR,Y,Y,Y,,,,,
805124,,,East,Pakribarwan,BIHAR,Y,Y,Y,,,,,
805132,,,East,Pakribarwan,BIHAR,Y,Y,Y,,,,,
101078,,,East,PATNA,BIHAR,Y,N,Y,,,,,
107810,,,East,PATNA,BIHAR,Y,N,Y,,,,,
800001,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800002,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800003,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800004,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800005,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800006,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800007,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800008,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800009,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800010,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800011,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800012,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800013,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800014,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800015,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800016,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800017,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800018,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800019,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800020,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800021,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800022,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800023,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800024,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800025,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800026,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800027,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800028,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800029,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800030,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800108,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
800800,,,East,PATNA,BIHAR,Y,N,Y,,,,,
801105,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
801109,,,East,PATNA,BIHAR,y,Y,Y,,,,,
801113,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
801501,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
801502,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
801503,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
801505,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
801506,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
801507,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
801508,,,East,PATNA,BIHAR,N,N,Y,,,,,
803206,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
803218,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
804453,,,East,Patna,BIHAR,Y,Y,Y,,,,,
848509,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
801112,,,East,Patna,BIHAR,Y,Y,Y,,,,,
801119,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
801504,,,East,PATNA,BIHAR,Y,Y,Y,,,,,
805105,,,East,Pavapuri,BIHAR,Y,Y,Y,,,,,
847202,,,East,Phulparas,BIHAR,Y,Y,Y,,,,,
847402,,,East,Phulparas,BIHAR,Y,Y,Y,,,,,
847403,,,East,Phulparas,BIHAR,Y,Y,Y,,,,,
847409,,,East,Phulparas,BIHAR,Y,Y,Y,,,,,
847452,,,East,Phulparas,BIHAR,Y,Y,Y,,,,,
802159,,,East,Piro,BIHAR,Y,Y,Y,,,,,
802205,,,East,Piro,BIHAR,Y,Y,Y,,,,,
802207,,,East,Piro,BIHAR,Y,Y,Y,,,,,
802209,,,East,Piro,BIHAR,N,N,Y,,,,,
802222,,,East,Piro,BIHAR,Y,Y,Y,,,,,
821309,,,East,Piro,BIHAR,Y,Y,Y,,,,,
813104,,,East,Punsia,BIHAR,Y,Y,Y,,,,,
813107,,,East,Punsia,BIHAR,N,N,Y,,,,,
813109,,,East,Punsia,BIHAR,Y,Y,Y,,,,,
813113,,,East,Punsia,BIHAR,Y,Y,Y,,,,,
843320,,,East,PUPRI,BIHAR,Y,Y,Y,,,,,
843326,,,East,PUPRI,BIHAR,Y,Y,Y,,,,,
843333,,,East,PUPRI,BIHAR,Y,Y,Y,,,,,
100966,,,East,Purnia,BIHAR,Y,N,Y,,,,,
852233,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
853206,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
853208,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854001,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854207,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854209,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854301,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854302,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854303,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854304,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854305,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854319,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854321,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854326,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854330,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854349,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854350,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854352,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854353,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854358,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854364,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
854365,,,East,Purnia,BIHAR,Y,Y,Y,,,,,
855126,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
855276,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
855315,,,East,PURNIA,BIHAR,Y,Y,Y,,,,,
803116,,,East,Rajgir,BIHAR,Y,Y,Y,,,,,
803117,,,East,Rajgir,BIHAR,Y,Y,Y,,,,,
803121,,,East,Rajgir,BIHAR,Y,Y,Y,,,,,
805133,,,East,Rajgir,BIHAR,Y,Y,Y,,,,,
802128,,,East,Rajpur,BIHAR,Y,Y,Y,,,,,
100945,,,East,Raniganj,BIHAR,Y,N,Y,,,,,
713322,,,East,Raniganj,BIHAR,Y,Y,Y,,,,,
713342,,,East,Raniganj,BIHAR,Y,Y,Y,,,,,
713383,,,East,Raniganj,BIHAR,Y,Y,Y,,,,,
713384,,,East,Raniganj,BIHAR,Y,Y,Y,,,,,
854201,,,East,Raniganj,BIHAR,Y,Y,Y,,,,,
101185,,,East,Raxaul,BIHAR,Y,N,Y,,,,,
845301,,,East,RAXUAL,BIHAR,Y,Y,Y,,,,,
845305,,,East,RAXUAL,BIHAR,Y,Y,Y,,,,,
845433,,,East,RAXUAL,BIHAR,Y,Y,Y,,,,,
845440,,,East,RAXUAL,BIHAR,N,N,Y,,,,,
821303,,,East,Rohtas,BIHAR,N,N,Y,,,,,
821304,,,East,Rohtas,BIHAR,Y,Y,Y,,,,,
821311,,,East,Rohtas,BIHAR,Y,Y,Y,,,,,
821113,,,East,Rohtas,BIHAR,Y,Y,Y,,,,,
843312,,,East,RUNNI SAIDPUR,BIHAR,Y,Y,Y,,,,,
843316,,,East,RUNNI SAIDPUR,BIHAR,Y,Y,Y,,,,,
843323,,,East,RUNNI SAIDPUR,BIHAR,Y,Y,Y,,,,,
843328,,,East,RUNNI SAIDPUR,BIHAR,Y,Y,Y,,,,,
847311,,,East,Rusera,BIHAR,Y,Y,Y,,,,,
848112,,,East,Rusera,BIHAR,Y,Y,Y,,,,,
848208,,,East,Rusera,BIHAR,Y,Y,Y,,,,,
848209,,,East,Rusera,BIHAR,Y,Y,Y,,,,,
848210,,,East,Rusera,BIHAR,Y,Y,Y,,,,,
848216,,,East,Rusera,BIHAR,N,N,Y,,,,,
848218,,,East,Rusera,BIHAR,Y,Y,Y,,,,,
822212,,,East,SAHARSA,BIHAR,Y,Y,Y,,,,,
852124,,,East,SAHARSA,BIHAR,Y,Y,Y,,,,,
852201,,,East,SAHARSA,BIHAR,Y,Y,Y,,,,,
852202,,,East,SAHARSA,BIHAR,Y,Y,Y,,,,,
852212,,,East,Saharsa,BIHAR,Y,Y,Y,,,,,
852221,,,East,SAHARSA,BIHAR,Y,Y,Y,,,,,
843120,,,East,Sahebganj-BH,BIHAR,Y,Y,Y,,,,,
843125,,,East,Sahebganj-BH,BIHAR,N,N,Y,,,,,
843152,,,East,Sahebganj-BH,BIHAR,Y,Y,Y,,,,,
845424,,,East,Sahebganj-BH,BIHAR,Y,Y,Y,,,,,
845432,,,East,Sahebganj-BH,BIHAR,N,N,Y,,,,,
851217,,,East,Sahebpur Kamal,BIHAR,Y,Y,Y,,,,,
851219,,,East,Sahebpur Kamal,BIHAR,Y,Y,Y,,,,,
843134,,,East,Samastipur,BIHAR,N,N,Y,,,,,
845495,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848101,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848102,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848103,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848109,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848110,,,East,Samastipur,BIHAR,N,N,Y,,,,,
848111,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848117,,,East,Samastipur,BIHAR,Y,Y,Y,,,,,
848124,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848127,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848129,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848132,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848134,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848135,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848136,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848137,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848138,,,East,Samastipur,BIHAR,Y,Y,Y,,,,,
848140,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848144,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848148,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848149,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848155,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848177,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848183,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848303,,,East,Samastipur,BIHAR,N,N,Y,,,,,
848510,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
848512,,,East,SAMASTIPUR,BIHAR,Y,Y,Y,,,,,
813202,,,East,Sangrampur,BIHAR,Y,Y,Y,,,,,
813207,,,East,Sangrampur,BIHAR,Y,Y,Y,,,,,
813212,,,East,Sangrampur,BIHAR,Y,Y,Y,,,,,
843135,,,East,SARAI,BIHAR,Y,Y,Y,,,,,
844113,,,East,SARAI,BIHAR,Y,Y,Y,,,,,
844114,,,East,SARAI,BIHAR,Y,Y,Y,,,,,
844117,,,East,SARAI,BIHAR,Y,Y,Y,,,,,
844119,,,East,SARAI,BIHAR,Y,Y,Y,,,,,
844121,,,East,SARAI,BIHAR,Y,Y,Y,,,,,
844122,,,East,SARAI,BIHAR,Y,Y,Y,,,,,
844123,,,East,SARAI,BIHAR,Y,Y,Y,,,,,
844125,,,East,SARAI,BIHAR,Y,Y,Y,,,,,
845489,,,East,SARAI,BIHAR,N,N,Y,,,,,
802318,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
841215,,,East,Saraiya,BIHAR,N,N,Y,,,,,
843100,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
843101,,,East,Saraiya,BIHAR,Y,Y,Y,,,,,
843106,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
843112,,,East,Saraiya,BIHAR,Y,Y,Y,,,,,
843116,,,East,Saraiya,BIHAR,Y,Y,Y,,,,,
843122,,,East,Saraiya,BIHAR,Y,Y,Y,,,,,
843123,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
843126,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
843141,,,East,Saraiya,BIHAR,N,N,Y,,,,,
843143,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844128,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844129,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844130,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844132,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844133,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844135,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844136,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844137,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844138,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844139,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844140,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844141,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844510,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844511,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844512,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844513,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844514,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844515,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844516,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844517,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844518,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844519,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844520,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844521,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
844522,,,East,SARAIYA,BIHAR,Y,Y,Y,,,,,
100731,,,East,SASARAM,BIHAR,Y,N,Y,,,,,
802215,,,East,Sasaram,BIHAR,Y,Y,Y,,,,,
821001,,,East,SASARAM,BIHAR,Y,Y,Y,,,,,
821003,,,East,SASARAM,BIHAR,Y,Y,Y,,,,,
821005,,,East,SASARAM,BIHAR,Y,Y,Y,,,,,
821006,,,East,SASARAM,BIHAR,Y,Y,Y,,,,,
821111,,,East,SASARAM,BIHAR,Y,Y,Y,,,,,
821114,,,East,Sasaram,BIHAR,Y,Y,Y,,,,,
821115,,,East,SASARAM,BIHAR,Y,Y,Y,,,,,
821305,,,East,SASARAM,BIHAR,Y,Y,Y,,,,,
821315,,,East,Sasaram,BIHAR,Y,Y,Y,,,,,
821316,,,East,Sasaram,BIHAR,Y,Y,Y,,,,,
802112,,,East,Shahpur,BIHAR,Y,Y,Y,,,,,
802134,,,East,Shahpur,BIHAR,Y,Y,Y,,,,,
802154,,,East,Shahpur,BIHAR,Y,Y,Y,,,,,
802165,,,East,Shahpur,BIHAR,Y,Y,Y,,,,,
802183,,,East,Shahpur,BIHAR,Y,Y,Y,,,,,
802351,,,East,Shahpur,BIHAR,N,N,Y,,,,,
847212,,,East,SHAMBHUAR,BIHAR,Y,Y,Y,,,,,
847231,,,East,SHAMBHUAR,BIHAR,Y,Y,Y,,,,,
847234,,,East,SHAMBHUAR,BIHAR,Y,Y,Y,,,,,
847236,,,East,SHAMBHUAR,BIHAR,Y,Y,Y,,,,,
847239,,,East,SHAMBHUAR,BIHAR,Y,Y,Y,,,,,
811101,,,East,SHEIKHPURA,BIHAR,Y,Y,Y,,,,,
811102,,,East,Sheikhpura,BIHAR,Y,Y,Y,,,,,
811103,,,East,Sheikhpura,BIHAR,Y,Y,Y,,,,,
811105,,,East,SHEIKHPURA,BIHAR,Y,Y,Y,,,,,
811109,,,East,SHEIKHPURA,BIHAR,Y,Y,Y,,,,,
811110,,,East,SHEIKHPURA,BIHAR,Y,Y,Y,,,,,
811304,,,East,Sheikhpura,BIHAR,Y,Y,Y,,,,,
843325,,,East,Sheohar,BIHAR,Y,Y,Y,,,,,
843329,,,East,Sheohar,BIHAR,Y,Y,Y,,,,,
845430,,,East,Sheohar,BIHAR,Y,Y,Y,,,,,
803301,,,East,Sheonar,BIHAR,Y,Y,Y,,,,,
803303,,,East,Sheonar,BIHAR,Y,Y,Y,,,,,
